first,first_品詞,second,second_品詞,count
おそろしい,形容詞,しばらく,副詞,2
おそろしい,形容詞,ふと,副詞,2
賊,名詞,邸,名詞,2
しばらく,副詞,ふと,副詞,2
しばらく,副詞,賊,名詞,2
すぐ,副詞,前,名詞,2
上,名詞,姿,名詞,2
木,名詞,枝,名詞,2
上,名詞,立ち,名詞,2
一,名詞,立ち,名詞,2
一,名詞,木,名詞,2
ない,形容詞,木,名詞,2
家,名詞,建物,名詞,2
建物,名詞,老人,名詞,2
うえ,名詞,ほう,名詞,2
壮,名詞,壮太郎,名詞,2
ほう,名詞,物,名詞,2
もちろん,副詞,老人,名詞,2
家,名詞,物,名詞,2
洋館,名詞,老人,名詞,2
二,名詞,捕り,名詞,2
こと,名詞,発見,名詞,2
の,名詞,夜,名詞,2
ほか,名詞,一,名詞,2
一,名詞,夜,名詞,2
げんじゅうだ,形容詞,見はり,名詞,2
表門,名詞,賊,名詞,2
ため,名詞,松野,名詞,2
ただ,副詞,ため,名詞,2
ため,名詞,運転手,名詞,2
ため,名詞,自動車,名詞,2
ため,名詞,警官,名詞,2
松野,名詞,追っ手,名詞,2
ひと,名詞,松野,名詞,2
人々,名詞,奥,名詞,2
ただ,副詞,追っ手,名詞,2
ただ,副詞,外,名詞,2
ひと,名詞,外,名詞,2
外,名詞,邸,名詞,2
ただ,副詞,警官,名詞,2
まだ,副詞,運転手,名詞,2
まだ,副詞,自動車,名詞,2
人々,名詞,邸,名詞,2
人々,名詞,庭,名詞,2
松野,名詞,池,名詞,2
とき,名詞,松野,名詞,2
岸,名詞,松野,名詞,2
池,名詞,運転手,名詞,2
人々,名詞,池,名詞,2
もの,名詞,池,名詞,2
岸,名詞,運転手,名詞,2
とき,名詞,みょうだ,形容詞,2
ふと,副詞,みょうだ,形容詞,2
池,名詞,電燈,名詞,2
ぎれ,名詞,電燈,名詞,2
少し,副詞,電燈,名詞,2
一,名詞,電燈,名詞,2
竹,名詞,電燈,名詞,2
一,名詞,懐中,名詞,2
ない,形容詞,みょうだ,形容詞,2
とっぴだ,形容詞,松野,名詞,2
うたがい,名詞,こと,名詞,2
おそろしい,形容詞,みょうだ,形容詞,2
先,名詞,筒,名詞,2
先,名詞,竹,名詞,2
きれ,名詞,紙,名詞,2
竹,名詞,紙,名詞,2
こと,名詞,松野,名詞,2
想像,名詞,気,名詞,2
まさか,副詞,気,名詞,2
まさか,副詞,自分,名詞,2
ない,形容詞,命,名詞,2
ぎれ,名詞,呼吸,名詞,2
ない,形容詞,呼吸,名詞,2
呼吸,名詞,竹,名詞,2
こと,名詞,ちょっと,副詞,2
とおり,名詞,まえ,名詞,2
とおり,名詞,十,名詞,2
二十,名詞,冒険,名詞,2
冒険,名詞,面相,名詞,2
ほど,名詞,冒険,名詞,2
みんな,副詞,よい,形容詞,2
とき,名詞,よい,形容詞,2
いきなり,副詞,彼,名詞,2
いきなり,副詞,両手,名詞,2
いきなり,副詞,電燈,名詞,2
彼,名詞,竹,名詞,2
人間,名詞,池,名詞,2
人間,名詞,竹,名詞,2
姿,名詞,手,名詞,2
想像,名詞,諸君,名詞,2
想像,名詞,読者,名詞,2
五,名詞,六,名詞,2
五,名詞,同じだ,形容詞,2
ない,形容詞,六,名詞,2
ない,形容詞,運転手,名詞,2
ない,形容詞,池,名詞,2
ない,形容詞,なにごと,名詞,2
ほう,名詞,彼,名詞,2
ふた,名詞,見はり,名詞,2
ふた,名詞,表門,名詞,2
もの,名詞,秘書,名詞,2
もの,名詞,番,名詞,2
何,名詞,手,名詞,2
よい,形容詞,元気だ,形容詞,2
姿,名詞,玄関,名詞,2
中,名詞,玄関,名詞,2
彼,名詞,部屋,名詞,2
こと,名詞,朝,名詞,2
おまわりさん,名詞,塀,名詞,2
庁,名詞,邸,名詞,2
警視,名詞,邸,名詞,2
中学校,名詞,門脇,名詞,2
中学校,名詞,早苗,名詞,2
早苗,名詞,門脇,名詞,2
あまり,副詞,口,名詞,2
あまり,副詞,ない,形容詞,2
ようす,名詞,学校,名詞,2
まだ,副詞,ようす,名詞,2
ない,形容詞,元気だ,形容詞,2
ない,形容詞,学校,名詞,2
事件,名詞,書斎,名詞,2
書斎,名詞,警視,名詞,2
庁,名詞,書斎,名詞,2
事件,名詞,警視,名詞,2
事件,名詞,捜査,名詞,2
中村,名詞,事件,名詞,2
事件,名詞,庁,名詞,2
くわしい,形容詞,事件,名詞,2
てんまつ,名詞,事件,名詞,2
壮太郎,名詞,警視,名詞,2
捜査,名詞,犯罪,名詞,2
うえ,名詞,面会,名詞,2
壮太郎,名詞,庁,名詞,2
壮太郎,名詞,庭園,名詞,2
係長,名詞,捜索,名詞,2
くわしい,形容詞,てんまつ,名詞,2
ひと,名詞,ゆうべ,名詞,2
いい,形容詞,信用,名詞,2
じゅうぶん,副詞,信用,名詞,2
中村,名詞,警察,名詞,2
係長,名詞,警察,名詞,2
中村,名詞,刑事,名詞,2
主任,名詞,刑事,名詞,2
刑事,名詞,署,名詞,2
係長,名詞,刑事,名詞,2
中村,名詞,主任,名詞,2
主任,名詞,係長,名詞,2
死がい,名詞,犬,名詞,2
うち,名詞,ゆうべ,名詞,2
ゆうべ,名詞,賊,名詞,2
きのう,名詞,こと,名詞,2
こと,名詞,夕方,名詞,2
きのう,名詞,二十,名詞,2
むすこ,名詞,二十,名詞,2
二十,名詞,夕方,名詞,2
きのう,名詞,面相,名詞,2
きのう,名詞,何,名詞,2
むすこ,名詞,面相,名詞,2
夕方,名詞,面相,名詞,2
じつに,副詞,やり,名詞,2
ところ,名詞,ふた,名詞,2
向こう,名詞,庭,名詞,2
さけび声,名詞,とんきょうだ,形容詞,2
さけび声,名詞,庭,名詞,2
発見,名詞,賊,名詞,2
ひと,名詞,声,名詞,2
シイ,名詞,木,名詞,2
上,名詞,下,名詞,2
しきりと,副詞,上,名詞,2
ほう,名詞,上,名詞,2
一,名詞,下,名詞,2
しきりと,副詞,ほう,名詞,2
ところ,名詞,もと,名詞,2
ところ,名詞,ひと,名詞,2
もと,名詞,二,名詞,2
もと,名詞,三,名詞,2
二,名詞,人間,名詞,2
二,名詞,木,名詞,2
ひと,名詞,みょうだ,形容詞,2
また,名詞,木,名詞,2
だれ,名詞,まえ,名詞,2
下,名詞,四,名詞,2
下,名詞,賊,名詞,2
さっそく,副詞,三,名詞,2
三,名詞,係長,名詞,2
三,名詞,命令,名詞,2
係長,名詞,命令,名詞,2
もの,名詞,絹,名詞,2
いかにも,副詞,細い,形容詞,2
いかにも,副詞,もの,名詞,2
ひも,名詞,もの,名詞,2
ぐるぐる巻き,名詞,もの,名詞,2
もの,名詞,細い,形容詞,2
十面相,名詞,顔,名詞,2
まったく,副詞,十面相,名詞,2
二,名詞,運転手,名詞,2
早苗,名詞,運転手,名詞,2
壮,名詞,学校,名詞,2
いったい,副詞,きみ,名詞,2
ゆくえ,名詞,二,名詞,2
ゆくえ,名詞,壮,名詞,2
ところ,名詞,大ぜい,名詞,2
こと,名詞,大ぜい,名詞,2
こと,名詞,まんまと,副詞,2
中,名詞,追っ手,名詞,2
とっぴだ,形容詞,目,名詞,2
中,名詞,大ぜい,名詞,2
まんまと,副詞,目,名詞,2
目,名詞,賊,名詞,2
つぎ,名詞,目,名詞,2
けっきょく,副詞,賊,名詞,2
の,名詞,へんだ,形容詞,2
ただ,副詞,へんだ,形容詞,2
へんだ,形容詞,中,名詞,2
ちょうど,副詞,へんだ,形容詞,2
ない,形容詞,へんだ,形容詞,2
ただ,副詞,口,名詞,2
ちょうど,副詞,の,名詞,2
いっぽう,名詞,はし,名詞,2
いっぽう,名詞,ない,形容詞,2
ない,形容詞,壮,名詞,2
ない,形容詞,はし,名詞,2
ただ,副詞,二,名詞,2
ただ,副詞,ない,形容詞,2
しずかだ,形容詞,もの,名詞,2
ちょうど,副詞,もの,名詞,2
ちょうど,副詞,二,名詞,2
賊,名詞,運転手,名詞,2
ため,名詞,用意,名詞,2
たちまち,副詞,用意,名詞,2
ひまだ,形容詞,賊,名詞,2
ひまだ,形容詞,中,名詞,2
二十,名詞,自動車,名詞,2
二十,名詞,自身,名詞,2
自動車,名詞,運転,名詞,2
自身,名詞,面相,名詞,2
人,名詞,自動車,名詞,2
人,名詞,自身,名詞,2
人々,名詞,説明,名詞,2
早苗,名詞,電話,名詞,2
こと,名詞,学校,名詞,2
返事,名詞,電話,名詞,2
もう,副詞,姿,名詞,2
もう,副詞,誘かい,名詞,2
学校,名詞,電話,名詞,2
つぎ,名詞,二,名詞,2
壮,名詞,電話,名詞,2
傷,名詞,足,名詞,2
こと,名詞,ただちに,副詞,2
庁,名詞,自動車,名詞,2
報告,名詞,庁,名詞,2
係長,名詞,羽柴,名詞,2
羽柴,名詞,自動車,名詞,2
手配,名詞,自動車,名詞,2
自動車,名詞,警視,名詞,2
東京,名詞,自動車,名詞,2
中村,名詞,報告,名詞,2
報告,名詞,警視,名詞,2
報告,名詞,捜査,名詞,2
じゅうぶん,副詞,自動車,名詞,2
の,名詞,庁,名詞,2
庁,名詞,電話,名詞,2
ない,形容詞,庁,名詞,2
の,名詞,時,名詞,2
の,名詞,電話,名詞,2
一,名詞,消息,名詞,2
ようす,名詞,壮太郎,名詞,2
ようす,名詞,警視,名詞,2
ようす,名詞,三,名詞,2
ほとんど,副詞,三,名詞,2
壮太郎,名詞,学校,名詞,2
警視,名詞,電話,名詞,2
ない,形容詞,電話,名詞,2
三,名詞,三十,名詞,2
三,名詞,警視,名詞,2
ない,形容詞,警視,名詞,2
こと,名詞,青年,名詞,2
羽柴,名詞,青年,名詞,2
帽,名詞,鳥,名詞,2
背広,名詞,鳥,名詞,2
帽,名詞,打ち,名詞,2
打ち,名詞,背広,名詞,2
ひと,名詞,背広,名詞,2
日,名詞,玄関,名詞,2
帽,名詞,背広,名詞,2
なんだか,副詞,運転手,名詞,2
車,名詞,門,名詞,2
ちがい,名詞,老人,名詞,2
壮太郎,名詞,車,名詞,2
主人,名詞,車,名詞,2
主人,名詞,近藤,名詞,2
だれ,名詞,中,名詞,2
上,名詞,近藤,名詞,2
差出人,名詞,裏,名詞,2
名,名詞,壮太郎,名詞,2
壮太郎,名詞,大きい,形容詞,2
表,名詞,裏,名詞,2
ことば,名詞,左,名詞,2
ことば,名詞,まま,名詞,2
こと,名詞,何者,名詞,2
こと,名詞,傷,名詞,2
ぼく,名詞,賠償,名詞,2
ぼく,名詞,損害,名詞,2
損害,名詞,賠償,名詞,2
つめたい,形容詞,室,名詞,2
ぼく,名詞,音,名詞,2
ぼく,名詞,観世,名詞,2
ぼく,名詞,貴家,名詞,2
室,名詞,貴家,名詞,2
美術,名詞,貴家,名詞,2
美術,名詞,説明,名詞,2
国宝,名詞,説明,名詞,2
作,名詞,美術,名詞,2
ほしい,形容詞,ぼく,名詞,2
いかにも,副詞,国宝,名詞,2
ほど,名詞,美術,名詞,2
ほど,名詞,中でも,副詞,2
彫刻,名詞,美術,名詞,2
もの,名詞,国宝,名詞,2
ほしい,形容詞,もの,名詞,2
ちょうだい,名詞,決心,名詞,2
かたい,形容詞,とき,名詞,2
ぼく,名詞,三,名詞,2
十,名詞,部下,名詞,2
十,名詞,室,名詞,2
三,名詞,美術,名詞,2
ひきかえ,名詞,二,名詞,2
ひきかえ,名詞,壮,名詞,2
二,名詞,人質,名詞,2
人質,名詞,壮,名詞,2
二,名詞,名,名詞,2
十面相,名詞,名,名詞,2
二,名詞,約束,名詞,2
くやしい,形容詞,こと,名詞,2
くやしい,形容詞,こぶし,名詞,2
くやしい,形容詞,二,名詞,2
ざんねんだ,形容詞,申し出,名詞,2
ざんねんだ,形容詞,ない,形容詞,2
こと,名詞,じゅうぶん,副詞,2
ただ,副詞,賊,名詞,2
お礼,名詞,自動車,名詞,2
お礼,名詞,賊,名詞,2
老人,名詞,青年,名詞,2
早苗,名詞,老人,名詞,2
車,名詞,運転手,名詞,2
主人,名詞,部屋,名詞,2
九,名詞,十,名詞,2
九,名詞,八,名詞,2
わし,名詞,室,名詞,2
室,名詞,家,名詞,2
こと,名詞,さすが,副詞,2
かわいそうだ,形容詞,こと,名詞,2
いくら,副詞,品,名詞,2
いくら,副詞,人間,名詞,2
いくら,副詞,美術,名詞,2
人間,名詞,品,名詞,2
たいせつだ,形容詞,品,名詞,2
たいせつだ,形容詞,命,名詞,2
人間,名詞,美術,名詞,2
たいせつだ,形容詞,美術,名詞,2
壮,名詞,室,名詞,2
今晩,名詞,十,名詞,2
こと,名詞,ウン,名詞,2
うえ,名詞,こと,名詞,2
の,名詞,ウン,名詞,2
の,名詞,品,名詞,2
ざんねんだ,形容詞,の,名詞,2
うえ,名詞,の,名詞,2
うえ,名詞,賊,名詞,2
ない,形容詞,方法,名詞,2
ない,形容詞,何,名詞,2
十,名詞,外,名詞,2
十,名詞,賊,名詞,2
もの,名詞,私立,名詞,2
えらい,形容詞,探偵,名詞,2
ひと,名詞,東京,名詞,2
とつぜん,副詞,口,名詞,2
とつぜん,副詞,の,名詞,2
人,名詞,警察,名詞,2
いく,名詞,警察,名詞,2
事件,名詞,人,名詞,2
いく,名詞,探偵,名詞,2
えらい,形容詞,二,名詞,2
えらい,形容詞,じつに,副詞,2
えらい,形容詞,十面相,名詞,2
ひと,名詞,相談,名詞,2
けっきょく,副詞,明智,名詞,2
明智,名詞,電話,名詞,2
さっそく,副詞,明智,名詞,2
探偵,名詞,電話,名詞,2
さっそく,副詞,探偵,名詞,2
声,名詞,返事,名詞,2
口,名詞,電話,名詞,2
声,名詞,子ども,名詞,2
ため,名詞,出張,名詞,2
ため,名詞,外国,名詞,2
出張,名詞,外国,名詞,2
先生,名詞,帰り,名詞,2
事件,名詞,先生,名詞,2
事件,名詞,重大だ,形容詞,2
すぐ,副詞,小林,名詞,2
人,名詞,小林,名詞,2
よい,形容詞,小林,名詞,2
事件,名詞,難,名詞,2
元気だ,形容詞,近藤,名詞,2
こと,名詞,たいへんだ,形容詞,2
じゅうぶん,副詞,注意,名詞,2
うえ,名詞,じゅうぶん,副詞,2
かわいらしい,形容詞,ひと,名詞,2
かわいらしい,形容詞,玄関,名詞,2
ころ,名詞,ひと,名詞,2
ひと,名詞,十,名詞,2
少年,名詞,玄関,名詞,2
十,名詞,少年,名詞,2
とうさん,名詞,ぼく,名詞,2
ぼく,名詞,もん,名詞,2
もん,名詞,小林,名詞,2
小林,名詞,話,名詞,2
名,名詞,小林,名詞,2
壮太郎,名詞,小林,名詞,2
壮太郎,名詞,応接,名詞,2
ともかく,副詞,室,名詞,2
小林,名詞,応接,名詞,2
小林,名詞,心,名詞,2
もの,名詞,応接,名詞,2
ほお,名詞,りんご,名詞,2
りんご,名詞,少年,名詞,2
三,名詞,十二,名詞,2
十二,名詞,大きい,形容詞,2
ほお,名詞,少年,名詞,2
所,名詞,明智,名詞,2
事務,名詞,明智,名詞,2
ぼく,名詞,所,名詞,2
小林,名詞,所,名詞,2
ぼく,名詞,事務,名詞,2
事務,名詞,小林,名詞,2
口調,名詞,少年,名詞,2
なんだか,副詞,みょうだ,形容詞,2
子ども,名詞,探偵,名詞,2
ほんとうだ,形容詞,子ども,名詞,2
こと,名詞,口,名詞,2
さっき,副詞,自身,名詞,2
きみ,名詞,自身,名詞,2
ぼく,名詞,るす,名詞,2
仕事,名詞,探偵,名詞,2
人,名詞,話,名詞,2
事件,名詞,賊,名詞,2
賊,名詞,関係,名詞,2
こきみよい,形容詞,小林,名詞,2
こきみよい,形容詞,少年,名詞,2
すっかり,副詞,探偵,名詞,2
子ども,名詞,感心,名詞,2
室,名詞,近藤,名詞,2
少年,名詞,近藤,名詞,2
事件,名詞,少年,名詞,2
像,名詞,観音,名詞,2
像,名詞,少年,名詞,2
あいだ,名詞,室,名詞,2
あいだ,名詞,考え,名詞,2
もと,名詞,ようす,名詞,2
もと,名詞,壮太郎,名詞,2
もと,名詞,美術,名詞,2
しばらく,副詞,もと,名詞,2
もと,名詞,何,名詞,2
ようす,名詞,室,名詞,2
しばらく,副詞,ようす,名詞,2
もの,名詞,ようす,名詞,2
ようす,名詞,何,名詞,2
壮太郎,名詞,美術,名詞,2
何,名詞,室,名詞,2
しばらく,副詞,何,名詞,2
もの,名詞,考え,名詞,2
やがて,副詞,目,名詞,2
ぼく,名詞,手段,名詞,2
こと,名詞,手がら,名詞,2
こと,名詞,もっと,副詞,2
小林,名詞,耳,名詞,2
ぼく,名詞,方法,名詞,2
こと,名詞,怪盗,名詞,2
こと,名詞,ひどい,形容詞,2
先生,名詞,怪盗,名詞,2
やつ,名詞,先生,名詞,2
ひどい,形容詞,手,名詞,2
め,名詞,やつ,名詞,2
二十,名詞,約束,名詞,2
約束,名詞,面相,名詞,2
もの,名詞,相手,名詞,2
もの,名詞,泥棒,名詞,2
もの,名詞,危険だ,形容詞,2
ちゃんと,副詞,仏像,名詞,2
まえ,名詞,二,名詞,2
ちゃんと,副詞,二,名詞,2
こと,名詞,むちゃだ,形容詞,2
きみ,名詞,危険だ,形容詞,2
ごぞんじ,名詞,ない,形容詞,2
あなた,名詞,ごぞんじ,名詞,2
ない,形容詞,生活,名詞,2
ぼく,名詞,ハハハ,名詞,2
あなた,名詞,ハハハ,名詞,2
あなた,名詞,ない,形容詞,2
ため,名詞,捜査,名詞,2
官,名詞,捜査,名詞,2
こと,名詞,なん,名詞,2
あなた,名詞,いい,形容詞,2
たとえ,副詞,ぼく,名詞,2
あと,名詞,もう,副詞,2
あと,名詞,ない,形容詞,2
あいだ,名詞,小林,名詞,2
とうとう,副詞,少年,名詞,2
とうとう,副詞,小林,名詞,2
少年,名詞,長い,形容詞,2
二十,名詞,門,名詞,2
門,名詞,面相,名詞,2
午後,名詞,門,名詞,2
三,名詞,門,名詞,2
羽柴,名詞,門,名詞,2
まま,名詞,三,名詞,2
まま,名詞,約束,名詞,2
まま,名詞,男,名詞,2
午後,名詞,部下,名詞,2
三,名詞,午後,名詞,2
十,名詞,約束,名詞,2
ほう,名詞,奥,名詞,2
ぐんぐん,副詞,奥,名詞,2
ぐんぐん,副詞,ほう,名詞,2
入り口,名詞,老人,名詞,2
入り口,名詞,美術,名詞,2
入り口,名詞,声,名詞,2
ひと,名詞,老人,名詞,2
声,名詞,室,名詞,2
もう,副詞,門,名詞,2
もう,副詞,子ども,名詞,2
ドカドカ,副詞,美術,名詞,2
ドカドカ,副詞,室,名詞,2
ガラス,名詞,電燈,名詞,2
ガラス,名詞,棚,名詞,2
まるで,副詞,土蔵,名詞,2
まるで,副詞,まわり,名詞,2
まるで,副詞,棚,名詞,2
うす暗い,形容詞,電燈,名詞,2
下,名詞,館,名詞,2
部屋,名詞,電燈,名詞,2
いっぽう,名詞,ガラス,名詞,2
ガラス,名詞,中,名詞,2
物,名詞,置き,名詞,2
いっぽう,名詞,一,名詞,2
一,名詞,長方形,名詞,2
せまい,形容詞,ところ,名詞,2
掛け軸,名詞,箱,名詞,2
一,名詞,箱,名詞,2
すみ,名詞,一,名詞,2
ところ,名詞,高い,形容詞,2
うす,名詞,黒い,形容詞,2
大きい,形容詞,黒い,形容詞,2
うす,名詞,上,名詞,2
れんげ,名詞,上,名詞,2
上,名詞,観音,名詞,2
れんげ,名詞,台座,名詞,2
台座,名詞,観音,名詞,2
れんげ,名詞,観音,名詞,2
もと,名詞,今,名詞,2
姿,名詞,衣,名詞,2
姿,名詞,柔和だ,形容詞,2
さすが,副詞,柔和だ,形容詞,2
今にも,副詞,姿,名詞,2
さすが,副詞,姿,名詞,2
さすが,副詞,仏像,名詞,2
仏像,名詞,外,名詞,2
もの,名詞,ガラス,名詞,2
もの,名詞,布,名詞,2
三,名詞,表,名詞,2
そば,名詞,上,名詞,2
三,名詞,上,名詞,2
出発,名詞,車,名詞,2
やがて,副詞,車,名詞,2
エンジン,名詞,車,名詞,2
すぐ,副詞,出発,名詞,2
すぐ,副詞,警察,名詞,2
ちゃんと,副詞,もう,副詞,2
もう,副詞,玄関,名詞,2
の,名詞,電燈,名詞,2
の,名詞,小さい,形容詞,2
人かげ,名詞,玄関,名詞,2
前,名詞,電燈,名詞,2
前,名詞,玄関,名詞,2
玄関,名詞,電燈,名詞,2
二,名詞,大きい,形容詞,2
そば,名詞,玄関,名詞,2
ところ,名詞,門,名詞,2
乞食,名詞,親子,名詞,2
ぼろぼろだ,形容詞,着物,名詞,2
手ぬぐい,名詞,着物,名詞,2
ぼろぼろだ,形容詞,むり,名詞,2
むり,名詞,手ぬぐい,名詞,2
ほお,名詞,ぼろぼろだ,形容詞,2
ぼろぼろだ,形容詞,手ぬぐい,名詞,2
ほお,名詞,手ぬぐい,名詞,2
乞食,名詞,親,名詞,2
門,名詞,風,名詞,2
こと,名詞,こんど,名詞,2
乞食,名詞,子ども,名詞,2
下,名詞,着物,名詞,2
の,名詞,下,名詞,2
いきなり,副詞,顔,名詞,2
見おぼえ,名詞,顔,名詞,2
ほお,名詞,顔,名詞,2
いきなり,副詞,白い,形容詞,2
乞食,名詞,壮,名詞,2
きたない,形容詞,の,名詞,2
壮,名詞,手,名詞,2
二十,名詞,着物,名詞,2
着物,名詞,面相,名詞,2
人,名詞,今,名詞,2
仏像,名詞,彼,名詞,2
の,名詞,変装,名詞,2
の,名詞,約束,名詞,2
変装,名詞,彼,名詞,2
ない,形容詞,変装,名詞,2
ない,形容詞,君,名詞,2
ない,形容詞,彼,名詞,2
うえ,名詞,ない,形容詞,2
つき,名詞,二十,名詞,2
つき,名詞,面相,名詞,2
人,名詞,門前,名詞,2
人,名詞,思い,名詞,2
こと,名詞,べつだ,形容詞,2
べつだ,形容詞,先方,名詞,2
地下,名詞,食事,名詞,2
室,名詞,食事,名詞,2
ない,形容詞,食事,名詞,2
おじい,名詞,着物,名詞,2
乞食,名詞,暗い,形容詞,2
乞食,名詞,姿,名詞,2
十,名詞,徳,名詞,2
下,名詞,変装,名詞,2
変装,名詞,姿,名詞,2
姿,名詞,彼,名詞,2
べつだ,形容詞,二十,名詞,2
こんど,名詞,二十,名詞,2
ほんとうだ,形容詞,老人,名詞,2
こんど,名詞,車,名詞,2
タクシー,名詞,一,名詞,2
ところ,名詞,入り口,名詞,2
まっくらだ,形容詞,老人,名詞,2
