見出し,読み,原型,品詞,品詞細分類,意味情報,章番号,文番号
の,の,のだ,助動詞,*,NIL,17,2
？,？,？,特殊,記号,NIL,17,2
」,」,」,特殊,括弧終,NIL,17,2
小林,こばやし,小林,名詞,地名,代表表記:小林/こばやし 地名:日本:宮崎県:市,17,2
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,17,2
は,は,は,助詞,副助詞,NIL,17,2
、,、,、,特殊,読点,NIL,17,2
地下,ちか,地下,名詞,普通名詞,代表表記:地下/ちか カテゴリ:場所-施設部位,17,2
へ,へ,へ,助詞,格助詞,NIL,17,2
の,の,の,助詞,接続助詞,NIL,17,2
階段,かいだん,階段,名詞,普通名詞,代表表記:階段/かいだん カテゴリ:場所-施設部位,17,2
が,が,が,助詞,格助詞,NIL,17,2
、,、,、,特殊,読点,NIL,17,2
いつまでも,いつまでも,いつまでも,副詞,*,代表表記:何時迄も/いつまでも,17,2
つづいて,つづいて,つづく,動詞,*,代表表記:続く/つづく 自他動詞:他:続ける/つづける,17,2
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,17,2
ので,ので,のだ,助動詞,*,NIL,17,2
、,、,、,特殊,読点,NIL,17,2
すこし,すこし,すこし,副詞,*,代表表記:少し/すこし 修飾（デ格） 用言弱修飾 相対名詞修飾,17,2
心ぼそく,こころぼそく,心ぼそい,形容詞,*,代表表記:心細い/こころぼそい 反義:形容詞:心強い/こころづよい,17,2
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,17,2
、,、,、,特殊,読点,NIL,17,2
たずね,たずね,たずねる,動詞,*,代表表記:尋ねる/たずねる,17,2
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,17,2
。,。,。,特殊,句点,NIL,17,2
すると,すると,すると,接続詞,*,代表表記:すると/すると,17,3
、,、,、,特殊,読点,NIL,17,3
うつくしい,うつくしい,うつくしい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,17,3
軍服,ぐんぷく,軍服,名詞,普通名詞,代表表記:軍服/ぐんぷく ドメイン:政治 カテゴリ:人工物-その他,17,3
の,の,の,助詞,接続助詞,NIL,17,3
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,17,3
は,は,は,助詞,副助詞,NIL,17,3
、,、,、,特殊,読点,NIL,17,3
すず,すず,すず,名詞,普通名詞,代表表記:鈴/すず カテゴリ:人工物-その他 漢字読み:訓,17,3
を,を,を,助詞,格助詞,NIL,17,3
ふる,ふる,ふる,動詞,*,代表表記:振る/ふる,17,3
ような,ような,ようだ,助動詞,*,NIL,17,3
、,、,、,特殊,読点,NIL,17,3
きれいな,きれいな,きれいだ,形容詞,*,代表表記:綺麗だ/きれいだ,17,3
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,17,3
で,で,で,助詞,格助詞,NIL,17,3
笑い,わらい,笑う,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,17,3
ながら,ながら,ながら,助詞,接続助詞,NIL,17,3
、,、,、,特殊,読点,NIL,17,3
。,。,。,特殊,句点,NIL,17,3
「,「,「,特殊,括弧始,NIL,17,4
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,17,4
、,、,、,特殊,読点,NIL,17,4
じき,じき,じき,副詞,*,代表表記:じき/じき,17,4
だ,だ,だ,判定詞,*,NIL,17,4
よ,よ,よ,助詞,終助詞,NIL,17,4
。,。,。,特殊,句点,NIL,17,4
むろん,むろん,むろん,副詞,*,代表表記:無論/むろん,17,5
、,、,、,特殊,読点,NIL,17,5
ふつうの,ふつうの,ふつうだ,形容詞,*,代表表記:普通だ/ふつうだ,17,5
地下,ちか,地下,名詞,普通名詞,代表表記:地下/ちか カテゴリ:場所-施設部位,17,5
室,しつ,室,名詞,普通名詞,代表表記:室/しつ カテゴリ:場所-施設 漢字読み:音,17,5
じゃ,じゃ,だ,判定詞,*,NIL,17,5
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,5
さ,さ,さ,助詞,終助詞,NIL,17,5
。,。,。,特殊,句点,NIL,17,5
きみ,きみ,きみ,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,17,6
は,は,は,助詞,副助詞,NIL,17,6
、,、,、,特殊,読点,NIL,17,6
きっと,きっと,きっと,副詞,*,代表表記:きっと/きっと 用言弱修飾,17,6
びっくり,びっくり,びっくり,名詞,サ変名詞,代表表記:ビックリ/びっくり カテゴリ:抽象物,17,6
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,17,6
よ,よ,よ,助詞,終助詞,NIL,17,6
。,。,。,特殊,句点,NIL,17,6
想像,そうぞう,想像,名詞,サ変名詞,代表表記:想像/そうぞう カテゴリ:抽象物 補文ト,17,7
も,も,も,助詞,副助詞,NIL,17,7
でき,でき,できる,動詞,*,代表表記:出来る/できる,17,7
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,7
ような,ような,ようだ,助動詞,*,NIL,17,7
、,、,、,特殊,読点,NIL,17,7
ふしぎな,ふしぎな,ふしぎだ,形容詞,*,代表表記:不思議だ/ふしぎだ,17,7
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,17,7
な,な,だ,判定詞,*,NIL,17,7
んだ,んだ,んだ,助動詞,*,NIL,17,7
。,。,。,特殊,句点,NIL,17,7
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,17,8
の,の,の,助詞,接続助詞,NIL,17,8
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,17,8
は,は,は,助詞,副助詞,NIL,17,8
、,、,、,特殊,読点,NIL,17,8
世間,せけん,世間,名詞,普通名詞,代表表記:世間/せけん カテゴリ:抽象物,17,8
の,の,の,助詞,接続助詞,NIL,17,8
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,17,8
が,が,が,助詞,格助詞,NIL,17,8
、,、,、,特殊,読点,NIL,17,8
思い,おもい,思う,動詞,*,代表表記:思う/おもう 補文ト,17,8
も,も,も,助詞,副助詞,NIL,17,8
よら,よら,よる,動詞,*,代表表記:因る/よる,17,8
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,8
ような,ような,ようだ,助動詞,*,NIL,17,8
こと,こと,こと,名詞,形式名詞,NIL,17,8
を,を,を,助詞,格助詞,NIL,17,8
、,、,、,特殊,読点,NIL,17,8
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,17,8
考え,かんがえ,考える,動詞,*,代表表記:考える/かんがえる 補文ト,17,8
に,に,に,助詞,格助詞,NIL,17,8
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,17,8
んだ,んだ,んだ,助動詞,*,NIL,17,8
よ,よ,よ,助詞,終助詞,NIL,17,8
」,」,」,特殊,括弧終,NIL,17,8
。,。,。,特殊,句点,NIL,17,8
と,と,と,助詞,格助詞,NIL,17,9
、,、,、,特殊,読点,NIL,17,9
じまん,じまん,じまん,名詞,サ変名詞,代表表記:自慢/じまん カテゴリ:抽象物 補文ト,17,9
らしく,らしく,らしい,助動詞,*,NIL,17,9
、,、,、,特殊,読点,NIL,17,9
言う,いう,言う,動詞,*,代表表記:言う/いう 補文ト,17,9
ので,ので,のだ,助動詞,*,NIL,17,9
した,した,する,接尾辞,動詞性接尾辞,代表表記:する/する,17,9
。,。,。,特殊,句点,NIL,17,9
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,17,10
の,の,の,助詞,接続助詞,NIL,17,10
階段,かいだん,階段,名詞,普通名詞,代表表記:階段/かいだん カテゴリ:場所-施設部位,17,10
を,を,を,助詞,格助詞,NIL,17,10
、,、,、,特殊,読点,NIL,17,10
三十,三十,三十,名詞,数詞,カテゴリ:数量 未知語:数字,17,10
段,だん,段,名詞,普通名詞,代表表記:段/だん カテゴリ:場所-機能;数量 漢字読み:音,17,10
も,も,も,助詞,副助詞,NIL,17,10
くだる,くだる,くだる,動詞,*,代表表記:下る/くだる,17,10
と,と,と,助詞,格助詞,NIL,17,10
、,、,、,特殊,読点,NIL,17,10
やっと,やっと,やっと,副詞,*,代表表記:やっと/やっと,17,10
横道,よこみち,横道,名詞,普通名詞,代表表記:横道/よこみち カテゴリ:場所-施設,17,10
に,に,に,助詞,格助詞,NIL,17,10
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,17,10
、,、,、,特殊,読点,NIL,17,10
しばらく,しばらく,しばらく,副詞,*,代表表記:暫く/しばらく,17,10
歩く,あるく,歩く,動詞,*,代表表記:歩く/あるく,17,10
と,と,と,助詞,格助詞,NIL,17,10
、,、,、,特殊,読点,NIL,17,10
こんど,こんど,こんど,名詞,時相名詞,代表表記:今度/こんど カテゴリ:時間,17,10
は,は,は,助詞,副助詞,NIL,17,10
、,、,、,特殊,読点,NIL,17,10
のぼり,のぼり,のぼり,名詞,普通名詞,代表表記:幟/のぼり カテゴリ:人工物-その他,17,10
の,の,の,助詞,接続助詞,NIL,17,10
階段,かいだん,階段,名詞,普通名詞,代表表記:階段/かいだん カテゴリ:場所-施設部位,17,10
が,が,が,助詞,格助詞,NIL,17,10
あって,あって,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,17,10
、,、,、,特殊,読点,NIL,17,10
それ,それ,それ,指示詞,名詞形態指示詞,NIL,17,10
を,を,を,助詞,格助詞,NIL,17,10
七,なな,七,名詞,数詞,カテゴリ:数量,17,10
、,、,、,特殊,読点,NIL,17,10
八,はち,八,名詞,数詞,カテゴリ:数量,17,10
段,だん,段,名詞,普通名詞,代表表記:段/だん カテゴリ:場所-機能;数量 漢字読み:音,17,10
あがる,あがる,あがる,動詞,*,代表表記:上がる/あがる 反義:動詞:下りる/おりる;動詞:降りる/おりる;動詞:降る/ふる 自他動詞:他:上げる/あげる 付属動詞候補（基本）,17,10
と,と,と,助詞,格助詞,NIL,17,10
、,、,、,特殊,読点,NIL,17,10
パッタリ,ぱったり,パッタリ,副詞,*,代表表記:パッタリ/ぱったり スル接続可能,17,10
道,どう,道,名詞,普通名詞,代表表記:道/どう ドメイン:交通 カテゴリ:組織・団体;場所-施設;場所-その他 漢字読み:音 多義,17,10
が,が,が,助詞,格助詞,NIL,17,10
とだえて,とだえて,とだえる,動詞,*,代表表記:途絶える/とだえる,17,10
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,17,10
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,17,10
。,。,。,特殊,句点,NIL,17,10
頭,あたま,頭,名詞,普通名詞,代表表記:頭/あたま カテゴリ:動物-部位 漢字読み:訓,17,11
が,が,が,助詞,格助詞,NIL,17,11
、,、,、,特殊,読点,NIL,17,11
天井,てんじょう,天井,名詞,普通名詞,代表表記:天井/てんじょう ドメイン:家庭・暮らし カテゴリ:場所-施設部位,17,11
に,に,に,助詞,格助詞,NIL,17,11
つかえて,つかえて,つかえる,動詞,*,代表表記:仕える/つかえる,17,11
、,、,、,特殊,読点,NIL,17,11
のぼれ,のぼれ,のぼれる,動詞,*,代表表記:上れる/のぼれる 可能動詞:上る/のぼる 付属動詞候補（基本）,17,11
なく,なく,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,11
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,17,11
のです,のです,のだ,助動詞,*,NIL,17,11
。,。,。,特殊,句点,NIL,17,11
「,「,「,特殊,括弧始,NIL,17,12
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,17,12
に,に,に,助詞,格助詞,NIL,17,12
、,、,、,特殊,読点,NIL,17,12
また,また,また,副詞,*,代表表記:又/また,17,12
、,、,、,特殊,読点,NIL,17,12
秘密の,ひみつの,秘密だ,形容詞,*,代表表記:秘密だ/ひみつだ,17,12
戸,と,戸,名詞,普通名詞,代表表記:戸/と カテゴリ:場所-施設 漢字読み:訓,17,12
が,が,が,助詞,格助詞,NIL,17,12
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,17,12
んだ,んだ,んだ,助動詞,*,NIL,17,12
よ,よ,よ,助詞,終助詞,NIL,17,12
」,」,」,特殊,括弧終,NIL,17,12
。,。,。,特殊,句点,NIL,17,12
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,17,13
軍服,ぐんぷく,軍服,名詞,普通名詞,代表表記:軍服/ぐんぷく ドメイン:政治 カテゴリ:人工物-その他,17,13
の,の,の,助詞,接続助詞,NIL,17,13
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,17,13
は,は,は,助詞,副助詞,NIL,17,13
にこにこ,にこにこ,にこにこ,副詞,*,代表表記:ニコニコ/にこにこ スル接続可能,17,13
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,17,13
ながら,ながら,ながら,助詞,接続助詞,NIL,17,13
、,、,、,特殊,読点,NIL,17,13
そう,そう,そう,指示詞,副詞形態指示詞,NIL,17,13
言って,いって,言う,動詞,*,代表表記:言う/いう 補文ト,17,13
、,、,、,特殊,読点,NIL,17,13
かべ,かべ,かべ,名詞,普通名詞,代表表記:壁/かべ カテゴリ:場所-施設部位 漢字読み:訓,17,13
の,の,の,助詞,接続助詞,NIL,17,13
すみの,すみの,すみの,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,17,13
、,、,、,特殊,読点,NIL,17,13
かくし,かくし,かくし,名詞,普通名詞,代表表記:各氏/かくし カテゴリ:人,17,13
ボタン,ぼたん,ボタン,名詞,普通名詞,代表表記:ボタン/ぼたん カテゴリ:植物;人工物-その他,17,13
を,を,を,助詞,格助詞,NIL,17,13
押し,おし,押す,動詞,*,代表表記:押す/おす 反義:動詞:引く/ひく,17,13
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,17,13
。,。,。,特殊,句点,NIL,17,13
すると,すると,すると,接続詞,*,代表表記:すると/すると,17,14
、,、,、,特殊,読点,NIL,17,14
頭,あたま,頭,名詞,普通名詞,代表表記:頭/あたま カテゴリ:動物-部位 漢字読み:訓,17,14
の,の,の,助詞,接続助詞,NIL,17,14
うえ,うえ,うえ,名詞,副詞的名詞,代表表記:上/うえ,17,14
の,の,の,助詞,接続助詞,NIL,17,14
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,17,14
の,の,の,助詞,接続助詞,NIL,17,14
天井,てんじょう,天井,名詞,普通名詞,代表表記:天井/てんじょう ドメイン:家庭・暮らし カテゴリ:場所-施設部位,17,14
が,が,が,助詞,格助詞,NIL,17,14
、,、,、,特殊,読点,NIL,17,14
音,おと,音,名詞,普通名詞,代表表記:音/おと カテゴリ:抽象物 漢字読み:訓,17,14
も,も,も,助詞,副助詞,NIL,17,14
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,17,14
スーッ,スーッ,スーッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,17,14
と,と,と,助詞,格助詞,NIL,17,14
あがって,あがって,あがる,動詞,*,代表表記:上がる/あがる 反義:動詞:下りる/おりる;動詞:降りる/おりる;動詞:降る/ふる 自他動詞:他:上げる/あげる 付属動詞候補（基本）,17,14
、,、,、,特殊,読点,NIL,17,14
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,17,14
に,に,に,助詞,格助詞,NIL,17,14
ポッカリ,ぽっかり,ポッカリ,副詞,*,代表表記:ポッカリ/ぽっかり スル接続可能,17,14
と,と,と,助詞,格助詞,NIL,17,14
、,、,、,特殊,読点,NIL,17,14
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,17,14
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,17,14
が,が,が,助詞,格助詞,NIL,17,14
ひらいた,ひらいた,ひらく,動詞,*,代表表記:開く/ひらく 反義:動詞:閉じる/とじる 自他動詞:同形,17,14
のです,のです,のだ,助動詞,*,NIL,17,14
。,。,。,特殊,句点,NIL,17,14
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,17,15
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,17,15
の,の,の,助詞,接続助詞,NIL,17,15
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,17,15
が,が,が,助詞,格助詞,NIL,17,15
、,、,、,特殊,読点,NIL,17,15
その,その,その,指示詞,連体詞形態指示詞,NIL,17,15
穴,あな,穴,名詞,普通名詞,代表表記:穴/あな カテゴリ:場所-自然;抽象物 漢字読み:訓,17,15
を,を,を,助詞,格助詞,NIL,17,15
はいあがり,はいあがり,はいあがる,動詞,*,代表表記:這い上がる/はいあがる,17,15
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,17,15
と,と,と,助詞,格助詞,NIL,17,15
、,、,、,特殊,読点,NIL,17,15
厚い,あつい,厚い,形容詞,*,代表表記:厚い/あつい 反義:形容詞:薄い/うすい,17,15
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,17,15
の,の,の,助詞,接続助詞,NIL,17,15
板,いた,板,名詞,普通名詞,代表表記:板/いた カテゴリ:人工物-その他 漢字読み:訓,17,15
は,は,は,助詞,副助詞,NIL,17,15
、,、,、,特殊,読点,NIL,17,15
もと,もと,もと,名詞,普通名詞,代表表記:元/もと カテゴリ:場所-機能;抽象物 漢字読み:訓 〜を〜に構成語,17,15
の,の,の,助詞,接続助詞,NIL,17,15
とおり,とおり,とおり,名詞,副詞的名詞,代表表記:通り/とおり,17,15
に,に,に,助詞,格助詞,NIL,17,15
しまって,しまって,しまう,動詞,*,代表表記:仕舞う/しまう 付属動詞候補（タ系）,17,15
、,、,、,特殊,読点,NIL,17,15
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,17,15
に,に,に,助詞,格助詞,NIL,17,15
入り口,いりぐち,入り口,名詞,普通名詞,代表表記:入り口/いりぐち カテゴリ:場所-その他,17,15
が,が,が,助詞,格助詞,NIL,17,15
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,17,15
の,の,のだ,助動詞,*,NIL,17,15
か,か,か,助詞,接続助詞,NIL,17,15
、,、,、,特殊,読点,NIL,17,15
すこしも,すこしも,すこしも,副詞,*,代表表記:少しも/すこしも,17,15
わから,わから,わかる,動詞,*,代表表記:分かる/わかる,17,15
なく,なく,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,15
なり,なり,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,17,15
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,17,15
。,。,。,特殊,句点,NIL,17,15
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,17,16
は,は,は,助詞,副助詞,NIL,17,16
、,、,、,特殊,読点,NIL,17,16
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,17,16
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,17,16
でした,でした,だ,判定詞,*,NIL,17,16
。,。,。,特殊,句点,NIL,17,16
なに,なに,なに,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,17,17
か,か,か,助詞,接続助詞,NIL,17,17
、,、,、,特殊,読点,NIL,17,17
わけ,わけ,わけ,名詞,普通名詞,代表表記:訳/わけ カテゴリ:抽象物 漢字読み:訓,17,17
の,の,の,助詞,接続助詞,NIL,17,17
わから,わから,わかる,動詞,*,代表表記:分かる/わかる,17,17
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,17
機械,きかい,機械,名詞,普通名詞,代表表記:機械/きかい ドメイン:科学・技術 カテゴリ:人工物-その他,17,17
が,が,が,助詞,格助詞,NIL,17,17
、,、,、,特殊,読点,NIL,17,17
ゴチャゴチャ,ごちゃごちゃ,ゴチャゴチャ,名詞,普通名詞,代表表記:ゴチャゴチャ/ごちゃごちゃ 自動獲得:テキスト 副詞識別,17,17
と,と,と,助詞,格助詞,NIL,17,17
おいて,おいて,おく,動詞,*,代表表記:置く/おく,17,17
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,17,17
、,、,、,特殊,読点,NIL,17,17
りっぱな,りっぱな,りっぱだ,形容詞,*,代表表記:立派だ/りっぱだ,17,17
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,17,17
でした,でした,だ,判定詞,*,NIL,17,17
。,。,。,特殊,句点,NIL,17,17
「,「,「,特殊,括弧始,NIL,17,18
きみ,きみ,きみ,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,17,18
、,、,、,特殊,読点,NIL,17,18
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,17,18
は,は,は,助詞,副助詞,NIL,17,18
、,、,、,特殊,読点,NIL,17,18
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,17,18
だ,だ,だ,判定詞,*,NIL,17,18
と,と,と,助詞,格助詞,NIL,17,18
思う,おもう,思う,動詞,*,代表表記:思う/おもう 補文ト,17,18
？,？,？,特殊,記号,NIL,17,18
」,」,」,特殊,括弧終,NIL,17,18
軍服,ぐんぷく,軍服,名詞,普通名詞,代表表記:軍服/ぐんぷく ドメイン:政治 カテゴリ:人工物-その他,17,18
の,の,の,助詞,接続助詞,NIL,17,18
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,17,18
が,が,が,助詞,格助詞,NIL,17,18
、,、,、,特殊,読点,NIL,17,18
みょうな,みょうな,みょうだ,形容詞,*,代表表記:妙だ/みょうだ,17,18
笑い,わらい,笑い,名詞,普通名詞,代表表記:笑い/わらいv 反義:動詞:泣く/なく 連用形名詞化:笑う/わらう,17,18
を,を,を,助詞,格助詞,NIL,17,18
うかべて,うかべて,うかべる,動詞,*,代表表記:浮かべる/うかべる 可能動詞:浮かぶ/うかぶ,17,18
、,、,、,特殊,読点,NIL,17,18
小林,こばやし,小林,名詞,人名,人名:日本:姓:10:0.00576,17,18
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,17,18
を,を,を,助詞,格助詞,NIL,17,18
、,、,、,特殊,読点,NIL,17,18
からかう,からかう,からかう,動詞,*,代表表記:からかう/からかう,17,18
ように,ように,ようだ,助動詞,*,NIL,17,18
、,、,、,特殊,読点,NIL,17,18
言う,いう,言う,動詞,*,代表表記:言う/いう 補文ト,17,18
のです,のです,のだ,助動詞,*,NIL,17,18
。,。,。,特殊,句点,NIL,17,18
「,「,「,特殊,括弧始,NIL,17,19
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,17,19
だって,だって,だって,助詞,副助詞,NIL,17,19
？,？,？,特殊,記号,NIL,17,19
やっぱり,やっぱり,やっぱり,副詞,*,代表表記:やっぱり/やっぱり,17,19
地下,ちか,地下,名詞,普通名詞,代表表記:地下/ちか カテゴリ:場所-施設部位,17,19
室,しつ,室,名詞,普通名詞,代表表記:室/しつ カテゴリ:場所-施設 漢字読み:音,17,19
な,な,だ,判定詞,*,NIL,17,19
んだろう,んだろう,んだ,助動詞,*,NIL,17,19
。,。,。,特殊,句点,NIL,17,19
のぼった,のぼった,のぼる,動詞,*,代表表記:上る/のぼる 付属動詞候補（基本）,17,20
階段,かいだん,階段,名詞,普通名詞,代表表記:階段/かいだん カテゴリ:場所-施設部位,17,20
は,は,は,助詞,副助詞,NIL,17,20
、,、,、,特殊,読点,NIL,17,20
七,なな,七,名詞,数詞,カテゴリ:数量,17,20
、,、,、,特殊,読点,NIL,17,20
八,はち,八,名詞,数詞,カテゴリ:数量,17,20
段,だん,段,名詞,普通名詞,代表表記:段/だん カテゴリ:場所-機能;数量 漢字読み:音,17,20
だ,だ,だ,判定詞,*,NIL,17,20
し,し,し,助詞,接続助詞,NIL,17,20
、,、,、,特殊,読点,NIL,17,20
おりた,おりた,おりる,動詞,*,代表表記:下りる/おりる 反義:動詞:上がる/あがる;動詞:登る/のぼる 自他動詞:他:下ろす/おろす,17,20
階段,かいだん,階段,名詞,普通名詞,代表表記:階段/かいだん カテゴリ:場所-施設部位,17,20
は,は,は,助詞,副助詞,NIL,17,20
三十,三十,三十,名詞,数詞,カテゴリ:数量 未知語:数字,17,20
段,だん,段,名詞,普通名詞,代表表記:段/だん カテゴリ:場所-機能;数量 漢字読み:音,17,20
も,も,も,助詞,副助詞,NIL,17,20
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,17,20
んだ,んだ,んだ,助動詞,*,NIL,17,20
から,から,から,助詞,接続助詞,NIL,17,20
ね,ね,ね,助詞,終助詞,NIL,17,20
」,」,」,特殊,括弧終,NIL,17,20
。,。,。,特殊,句点,NIL,17,20
「,「,「,特殊,括弧始,NIL,17,21
ところが,ところが,ところが,接続詞,*,代表表記:ところが/ところが,17,21
、,、,、,特殊,読点,NIL,17,21
地下,ちか,地下,名詞,普通名詞,代表表記:地下/ちか カテゴリ:場所-施設部位,17,21
室,しつ,室,名詞,普通名詞,代表表記:室/しつ カテゴリ:場所-施設 漢字読み:音,17,21
じゃ,じゃ,だ,判定詞,*,NIL,17,21
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,17,21
んだ,んだ,んだ,助動詞,*,NIL,17,21
よ,よ,よ,助詞,終助詞,NIL,17,21
。,。,。,特殊,句点,NIL,17,21
その,その,その,指示詞,連体詞形態指示詞,NIL,17,22
しょうこ,しょうこ,しょうこ,名詞,普通名詞,代表表記:証拠/しょうこ ドメイン:政治 カテゴリ:抽象物,17,22
を,を,を,助詞,格助詞,NIL,17,22
見せて,みせて,見せる,動詞,*,代表表記:見せる/みせる 付属動詞候補（タ系） 使役動詞:見る/みる,17,22
あげよう,あげよう,あげる,動詞,*,代表表記:上げる/あげる 反義:動詞:下ろす/おろす;動詞:降ろす/おろす 自他動詞:自:上がる/あがる 付属動詞候補（基本） 付属動詞候補（タ系）,17,22
。,。,。,特殊,句点,NIL,17,22
ホラ,ホラ,ホラ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,17,23
、,、,、,特殊,読点,NIL,17,23
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,17,23
へ,へ,へ,助詞,格助詞,NIL,17,23
きて,きて,きる,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,17,23
、,、,、,特殊,読点,NIL,17,23
そと,そと,そと,名詞,普通名詞,代表表記:外/そと カテゴリ:場所-機能 漢字読み:訓,17,23
を,を,を,助詞,格助詞,NIL,17,23
のぞいて,のぞいて,のぞく,動詞,*,代表表記:覗く/のぞく,17,23
ごらん,ごらん,ごらん,名詞,普通名詞,代表表記:御覧/ごらん カテゴリ:抽象物,17,23
」,」,」,特殊,括弧終,NIL,17,23
。,。,。,特殊,句点,NIL,17,23
