見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,腹話術,0,3
のです,のです,のだ,助動詞,*,NIL,腹話術,0,3
。,。,。,特殊,句点,NIL,腹話術,0,3
「,「,「,特殊,括弧始,NIL,腹話術,0,4
まあ,まあ,まあ,副詞,*,代表表記:まあ/まあ 用言弱修飾,腹話術,0,4
、,、,、,特殊,読点,NIL,腹話術,0,4
さびしい,さびしい,さびしい,形容詞,*,代表表記:寂しい/さびしい 反義:形容詞:賑やかだ/にぎやかだ,腹話術,0,4
わ,わ,わ,助詞,終助詞,NIL,腹話術,0,4
ねえ,ねえ,ねえ,助詞,終助詞,NIL,腹話術,0,4
。,。,。,特殊,句点,NIL,腹話術,0,4
きょう,きょう,きょう,名詞,時相名詞,代表表記:今日/きょう カテゴリ:時間,腹話術,0,5
は,は,は,助詞,副助詞,NIL,腹話術,0,5
どう,どう,どう,指示詞,副詞形態指示詞,NIL,腹話術,0,5
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,腹話術,0,5
んでしょう,んでしょう,んだ,助動詞,*,NIL,腹話術,0,5
？,？,？,特殊,記号,NIL,腹話術,0,5
」,」,」,特殊,括弧終,NIL,腹話術,0,5
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,腹話術,0,5
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,腹話術,0,5
が,が,が,助詞,格助詞,NIL,腹話術,0,5
、,、,、,特殊,読点,NIL,腹話術,0,5
ふしぎ,ふしぎ,ふしぎだ,形容詞,*,代表表記:不思議だ/ふしぎだ,腹話術,0,5
そうに,そうに,そうだ,接尾辞,形容詞性述語接尾辞,代表表記:そうだ/そうだ,腹話術,0,5
いい,いい,いう,動詞,*,代表表記:言う/いう 補文ト,腹話術,0,5
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,腹話術,0,5
。,。,。,特殊,句点,NIL,腹話術,0,5
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,腹話術,0,6
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,腹話術,0,6
は,は,は,助詞,副助詞,NIL,腹話術,0,6
から,から,から,助詞,格助詞,NIL,腹話術,0,6
だ,だ,だ,判定詞,*,NIL,腹話術,0,6
も,も,も,助詞,副助詞,NIL,腹話術,0,6
大きく,おおきく,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,腹話術,0,6
、,、,、,特殊,読点,NIL,腹話術,0,6
ふっくら,ふっくら,ふっくら,副詞,*,代表表記:ふっくら/ふっくら スル接続可能,腹話術,0,6
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,腹話術,0,6
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,腹話術,0,6
の,の,の,助詞,接続助詞,NIL,腹話術,0,6
色つや,いろつや,色つや,名詞,普通名詞,代表表記:色艶/いろつや カテゴリ:抽象物,腹話術,0,6
が,が,が,助詞,格助詞,NIL,腹話術,0,6
よくて,よくて,よい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,腹話術,0,6
、,、,、,特殊,読点,NIL,腹話術,0,6
快活な,かいかつな,快活だ,形容詞,*,代表表記:快活だ/かいかつだ,腹話術,0,6
、,、,、,特殊,読点,NIL,腹話術,0,6
しっかり,しっかり,しっかり,副詞,*,代表表記:シッカリ/しっかり スル接続可能 修飾（ト格）,腹話術,0,6
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,腹話術,0,6
子,こ,子,名詞,普通名詞,代表表記:子/こ ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,腹話術,0,6
でした,でした,だ,判定詞,*,NIL,腹話術,0,6
。,。,。,特殊,句点,NIL,腹話術,0,6
「,「,「,特殊,括弧始,NIL,腹話術,0,7
でも,でも,でも,接続詞,*,代表表記:でも/でも,腹話術,0,7
、,、,、,特殊,読点,NIL,腹話術,0,7
あそこ,あそこ,あそこ,指示詞,名詞形態指示詞,NIL,腹話術,0,7
に,に,に,助詞,格助詞,NIL,腹話術,0,7
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,腹話術,0,7
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,腹話術,0,7
いる,いる,いる,動詞,*,代表表記:射る/いる,腹話術,0,7
わ,わ,わ,助詞,終助詞,NIL,腹話術,0,7
。,。,。,特殊,句点,NIL,腹話術,0,7
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,腹話術,0,8
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,腹話術,0,8
と,と,と,助詞,格助詞,NIL,腹話術,0,8
、,、,、,特殊,読点,NIL,腹話術,0,8
小さな,ちいさな,小さな,連体詞,*,代表表記:小さな/ちいさな 反義:連体詞:大きな/おおきな 形容詞派生:小さい/ちいさい,腹話術,0,8
子ども,こども,子ども,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,腹話術,0,8
と,と,と,助詞,格助詞,NIL,腹話術,0,8
……,……,……,特殊,記号,NIL,腹話術,0,8
」,」,」,特殊,括弧終,NIL,腹話術,0,8
。,。,。,特殊,句点,NIL,腹話術,0,8
ルミ,ルミ,ルミ,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia名,腹話術,0,9
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,腹話術,0,9
が,が,が,助詞,格助詞,NIL,腹話術,0,9
、,、,、,特殊,読点,NIL,腹話術,0,9
その,その,その,指示詞,連体詞形態指示詞,NIL,腹話術,0,9
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,腹話術,0,9
を,を,を,助詞,格助詞,NIL,腹話術,0,9
指さし,ゆびさし,指さす,動詞,*,代表表記:指差す/ゆびさす,腹話術,0,9
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,腹話術,0,9
。,。,。,特殊,句点,NIL,腹話術,0,9
ルミ,ルミ,ルミ,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia名,腹話術,0,10
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,腹話術,0,10
