見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
そと,そと,そと,名詞,普通名詞,代表表記:外/そと カテゴリ:場所-機能 漢字読み:訓,５,4,42
へ,へ,へ,助詞,格助詞,NIL,５,4,42
とびだして,とびだして,とびだす,動詞,*,代表表記:飛び出す/とびだす,５,4,42
いき,いき,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,５,4,42
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,５,4,42
。,。,。,特殊,句点,NIL,５,4,42
さあ,さあ,さあ,感動詞,*,代表表記:さあ/さあ,５,4,43
、,、,、,特殊,読点,NIL,５,4,43
二十,二十,二十,名詞,数詞,カテゴリ:数量 未知語:数字,５,4,43
めんそう,めんそう,めんす,動詞,*,代表表記:面す/めんす 同義:動詞:面する/めんする,５,4,43
は,は,は,助詞,副助詞,NIL,５,4,43
、,、,、,特殊,読点,NIL,５,4,43
つかまる,つかまる,つかまる,動詞,*,代表表記:捕まる/つかまる 自他動詞:他:捕まえる/つかまえる,５,4,43
でしょう,でしょう,だろう,助動詞,*,NIL,５,4,43
か,か,か,助詞,終助詞,NIL,５,4,43
。,。,。,特殊,句点,NIL,５,4,43
小,しょう,小,接頭辞,名詞接頭辞,代表表記:小/しょう 反義:接頭辞-名詞接頭辞:大/だい;接頭辞-名詞接頭辞:大/おお 内容語 換言:+N:Nが小さい,６,5,0
ばやし,ばやし,ばやし,名詞,普通名詞,代表表記:囃子/はやし 濁音化D ドメイン:文化・芸術 カテゴリ:抽象物,６,5,0
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,６,5,0
は,は,は,助詞,副助詞,NIL,６,5,0
、,、,、,特殊,読点,NIL,６,5,0
けいさつ,けいさつ,けいさつ,名詞,普通名詞,代表表記:警察/けいさつ ドメイン:政治 カテゴリ:組織・団体;場所-施設 組織名末尾,６,5,0
の,の,の,助詞,接続助詞,NIL,６,5,0
たすけ,たすけ,たすけ,名詞,普通名詞,代表表記:助け/たすけv 自他動詞:自:助かる/たすかる 連用形名詞化:助ける/たすける,６,5,0
を,を,を,助詞,格助詞,NIL,６,5,0
たのむ,たのむ,たのむ,動詞,*,代表表記:頼む/たのむ,６,5,0
ため,ため,ため,名詞,副詞的名詞,代表表記:為/ため,６,5,0
に,に,に,助詞,格助詞,NIL,６,5,0
、,、,、,特殊,読点,NIL,６,5,0
おばけ,おばけ,おばけ,名詞,普通名詞,代表表記:御化け/おばけ カテゴリ:人,６,5,0
やしき,やしき,やしき,名詞,普通名詞,代表表記:屋敷/やしき ドメイン:家庭・暮らし カテゴリ:場所-施設,６,5,0
を,を,を,助詞,格助詞,NIL,６,5,0
ぬけだして,ぬけだして,ぬけだす,動詞,*,代表表記:抜け出す/ぬけだす 自他動詞:自:抜け出る/ぬけでる,６,5,0
いき,いき,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,６,5,0
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,６,5,0
。,。,。,特殊,句点,NIL,６,5,0
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,６,5,1
に,に,に,助詞,格助詞,NIL,６,5,1
のこった,のこった,のこる,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,６,5,1
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,６,5,1
小ぞう,こぞう,小ぞう,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,６,5,1
は,は,は,助詞,副助詞,NIL,６,5,1
、,、,、,特殊,読点,NIL,６,5,1
ロボット,ろぼっと,ロボット,名詞,普通名詞,代表表記:ロボット/ろぼっと ドメイン:科学・技術 カテゴリ:人工物-その他,６,5,1
に,に,に,助詞,格助詞,NIL,６,5,1
ばけた,ばけた,ばける,動詞,*,代表表記:化ける/ばける 自他動詞:他:化かす/ばかす,６,5,1
まま,まま,まま,助詞,接続助詞,NIL,６,5,1
、,、,、,特殊,読点,NIL,６,5,1
また,また,また,副詞,*,代表表記:又/また,６,5,1
、,、,、,特殊,読点,NIL,６,5,1
