見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
井上,いのうえ,井上,名詞,人名,人名:日本:姓:17:0.00485,骸骨紳士,0,5
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,骸骨紳士,0,5
に,に,に,助詞,格助詞,NIL,骸骨紳士,0,5
かなう,かなう,かなう,動詞,*,代表表記:叶う/かなう 自他動詞:他:叶える/かなえる,骸骨紳士,0,5
もの,もの,もの,名詞,形式名詞,NIL,骸骨紳士,0,5
は,は,は,助詞,副助詞,NIL,骸骨紳士,0,5
、,、,、,特殊,読点,NIL,骸骨紳士,0,5
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,骸骨紳士,0,5
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,骸骨紳士,0,5
も,も,も,助詞,副助詞,NIL,骸骨紳士,0,5
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,骸骨紳士,0,5
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,骸骨紳士,0,5
ん,ん,ぬ,助動詞,*,NIL,骸骨紳士,0,5
。,。,。,特殊,句点,NIL,骸骨紳士,0,5
その,その,その,指示詞,連体詞形態指示詞,NIL,骸骨紳士,0,6
大きくて,おおきくて,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,骸骨紳士,0,6
強い,つよい,強い,形容詞,*,代表表記:強い/つよい 反義:形容詞:弱い/よわい,骸骨紳士,0,6
井上,いのうえ,井上,名詞,人名,人名:日本:姓:17:0.00485,骸骨紳士,0,6
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,骸骨紳士,0,6
と,と,と,助詞,格助詞,NIL,骸骨紳士,0,6
、,、,、,特殊,読点,NIL,骸骨紳士,0,6
小さくて,ちいさくて,小さい,形容詞,*,代表表記:小さい/ちいさい 反義:形容詞:大きい/おおきい,骸骨紳士,0,6
弱い,よわい,弱い,形容詞,*,代表表記:弱い/よわい 反義:形容詞:強い/つよい;形容詞:丈夫だ/じょうぶだ,骸骨紳士,0,6
ノロ,のろ,ノロ,名詞,普通名詞,代表表記:ノロ/のろ 自動獲得:テキスト 副詞識別,骸骨紳士,0,6
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,骸骨紳士,0,6
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,6
、,、,、,特殊,読点,NIL,骸骨紳士,0,6
こんなに,こんなに,こんなに,指示詞,副詞形態指示詞,NIL,骸骨紳士,0,6
仲,なか,仲,名詞,普通名詞,代表表記:仲/なか カテゴリ:抽象物 漢字読み:訓,骸骨紳士,0,6
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,6
よい,よい,よい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,骸骨紳士,0,6
の,の,の,名詞,形式名詞,NIL,骸骨紳士,0,6
は,は,は,助詞,副助詞,NIL,骸骨紳士,0,6
ふしぎな,ふしぎな,ふしぎだ,形容詞,*,代表表記:不思議だ/ふしぎだ,骸骨紳士,0,6
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,骸骨紳士,0,6
でした,でした,だ,判定詞,*,NIL,骸骨紳士,0,6
。,。,。,特殊,句点,NIL,骸骨紳士,0,6
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,骸骨紳士,0,7
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,骸骨紳士,0,7
は,は,は,助詞,副助詞,NIL,骸骨紳士,0,7
、,、,、,特殊,読点,NIL,骸骨紳士,0,7
両側,りょうがわ,両側,名詞,普通名詞,代表表記:両側/りょうがわ カテゴリ:場所-機能,骸骨紳士,0,7
に,に,に,助詞,格助詞,NIL,骸骨紳士,0,7
長い,ながい,長い,形容詞,*,代表表記:長い/ながい 反義:形容詞:短い/みじかい,骸骨紳士,0,7
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,骸骨紳士,0,7
べ,べ,べ,名詞,普通名詞,代表表記:経/へv 濁音化D 連用形名詞化:経る/へる,骸骨紳士,0,7
い,い,い,接尾辞,名詞性名詞接尾辞,代表表記:い/い 連用形名詞化:いる/いる,骸骨紳士,0,7
の,の,の,助詞,格助詞,NIL,骸骨紳士,0,7
つづいた,つづいた,つづく,動詞,*,代表表記:続く/つづく 自他動詞:他:続ける/つづける,骸骨紳士,0,7
、,、,、,特殊,読点,NIL,骸骨紳士,0,7
さびしい,さびしい,さびしい,形容詞,*,代表表記:寂しい/さびしい 反義:形容詞:賑やかだ/にぎやかだ,骸骨紳士,0,7
町,まち,町,名詞,普通名詞,代表表記:町/まち ドメイン:政治 カテゴリ:組織・団体;場所-その他 漢字読み:訓 住所末尾,骸骨紳士,0,7
を,を,を,助詞,格助詞,NIL,骸骨紳士,0,7
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,骸骨紳士,0,7
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,骸骨紳士,0,7
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,骸骨紳士,0,7
と,と,と,助詞,格助詞,NIL,骸骨紳士,0,7
、,、,、,特殊,読点,NIL,骸骨紳士,0,7
ずっと,ずっと,ずっと,副詞,*,代表表記:ずっと/ずっと 用言弱修飾 相対名詞修飾,骸骨紳士,0,7
むこうの,むこうの,むこうだ,形容詞,*,代表表記:無効だ/むこうだ 反義:形容詞:有効だ/ゆうこうだ,骸骨紳士,0,7
