見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
終,終,終,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,一、奇妙な盗賊,1,6
まで,まで,まで,助詞,格助詞,NIL,一、奇妙な盗賊,1,6
読めば,よめば,読む,動詞,*,代表表記:読む/よむ,一、奇妙な盗賊,1,6
自然に,しぜんに,自然だ,形容詞,*,代表表記:自然だ/しぜんだ,一、奇妙な盗賊,1,6
分る,分る,分る,動詞,*,代表表記:分る/分る 自動獲得:テキスト,一、奇妙な盗賊,1,6
こと,こと,こと,名詞,形式名詞,NIL,一、奇妙な盗賊,1,6
である,である,だ,判定詞,*,NIL,一、奇妙な盗賊,1,6
。,。,。,特殊,句点,NIL,一、奇妙な盗賊,1,6
以下,いか,以下,副詞,*,代表表記:以下/いか,一、奇妙な盗賊,1,7
「,「,「,特殊,括弧始,NIL,一、奇妙な盗賊,1,7
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,一、奇妙な盗賊,1,7
」,」,」,特殊,括弧終,NIL,一、奇妙な盗賊,1,7
と,と,と,助詞,格助詞,NIL,一、奇妙な盗賊,1,7
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,一、奇妙な盗賊,1,7
の,の,の,名詞,形式名詞,NIL,一、奇妙な盗賊,1,7
は,は,は,助詞,副助詞,NIL,一、奇妙な盗賊,1,7
、,、,、,特殊,読点,NIL,一、奇妙な盗賊,1,7
この,この,この,指示詞,連体詞形態指示詞,NIL,一、奇妙な盗賊,1,7
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,一、奇妙な盗賊,1,7
を,を,を,助詞,格助詞,NIL,一、奇妙な盗賊,1,7
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,一、奇妙な盗賊,1,7
に,に,に,助詞,格助詞,NIL,一、奇妙な盗賊,1,7
聞か,きか,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,一、奇妙な盗賊,1,7
せて,せて,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,一、奇妙な盗賊,1,7
くれた,くれた,くれる,接尾辞,動詞性接尾辞,代表表記:くれる/くれる,一、奇妙な盗賊,1,7
「,「,「,特殊,括弧始,NIL,一、奇妙な盗賊,1,7
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,一、奇妙な盗賊,1,7
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,一、奇妙な盗賊,1,7
」,」,」,特殊,括弧終,NIL,一、奇妙な盗賊,1,7
を,を,を,助詞,格助詞,NIL,一、奇妙な盗賊,1,7
指す,さす,指す,動詞,*,代表表記:指す/さす,一、奇妙な盗賊,1,7
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,一、奇妙な盗賊,1,7
である,である,だ,判定詞,*,NIL,一、奇妙な盗賊,1,7
。,。,。,特殊,句点,NIL,一、奇妙な盗賊,1,7
ある,ある,ある,連体詞,*,代表表記:或る/ある,一、奇妙な盗賊,1,8
夏,か,夏,名詞,時相名詞,代表表記:夏/か カテゴリ:時間 漢字読み:音,一、奇妙な盗賊,1,8
の,の,の,助詞,接続助詞,NIL,一、奇妙な盗賊,1,8
こと,こと,こと,名詞,形式名詞,NIL,一、奇妙な盗賊,1,8
、,、,、,特殊,読点,NIL,一、奇妙な盗賊,1,8
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,一、奇妙な盗賊,1,8
は,は,は,助詞,副助詞,NIL,一、奇妙な盗賊,1,8
甲田,こうだ,甲田,名詞,人名,人名:日本:姓:859:0.00028,一、奇妙な盗賊,1,8
伸太郎,しんたろう,伸太郎,名詞,人名,自動獲得:Wikipedia Wikipedia人名,一、奇妙な盗賊,1,8
と,と,と,助詞,格助詞,NIL,一、奇妙な盗賊,1,8
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,一、奇妙な盗賊,1,8
友人,ゆうじん,友人,名詞,普通名詞,代表表記:友人/ゆうじん カテゴリ:人,一、奇妙な盗賊,1,8
に,に,に,助詞,格助詞,NIL,一、奇妙な盗賊,1,8
誘わ,さそわ,誘う,動詞,*,代表表記:誘う/さそう,一、奇妙な盗賊,1,8
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,一、奇妙な盗賊,1,8
、,、,、,特殊,読点,NIL,一、奇妙な盗賊,1,8
甲田,こうだ,甲田,名詞,人名,人名:日本:姓:859:0.00028,一、奇妙な盗賊,1,8
程,ほど,程,接尾辞,名詞性名詞接尾辞,代表表記:程/ほど,一、奇妙な盗賊,1,8
は,は,は,助詞,副助詞,NIL,一、奇妙な盗賊,1,8
親しく,したしく,親しい,形容詞,*,代表表記:親しい/したしい,一、奇妙な盗賊,1,8
